TARGET_CLASS,search_budget,Total_Time,Length,Size,LineCoverage,BranchCoverage,OutputCoverage,WeakMutationScore,Implicit_MethodExceptions,MutationScore
uk.me.jockmacmad.jstate.state.InvalidMethodInStateException,180,17975,2,2,1.0,1.0,1.0,1.0,0,1.0
uk.me.jockmacmad.jstate.state.NonDeterministicException,180,20703,2,2,1.0,1.0,1.0,1.0,0,1.0
fr.unice.gfarce.interGraph.EnvoiFormationAction,180,217730,2,1,0.20833333333333334,0.3333333333333333,1.0,0.0,1,0.0
fr.unice.gfarce.interGraph.ChoixJPA,180,218145,1,1,0.0,0.047619047619047616,0.0,0.0,1,0.0
fr.unice.gfarce.interGraph.Zmodel,180,248712,110,28,1.0,1.0,0.7692307692307693,0.9602649006622517,14,0.5298013245033113
com.imsmart.misc.MDate,180,201641,15,13,1.0,1.0,0.625,1.0,4,0.9090909090909091
com.imsmart.misc.MLog,180,198477,8,4,0.8095238095238095,1.0,0.5,1.0,0,0.1
com.imsmart.misc.MProperties,180,200088,18,6,1.0,1.0,0.8,1.0,1,0.9767441860465116
fr.unice.gfarce.interGraph.ModificationEtuAction,180,219919,2,1,0.3125,1.0,1.0,0.09090909090909091,1,0.0
dsachat.gm.gui.InternalGmHeroFrame,180,219284,2,1,0.0,0.04,0.0,0.0,1,0.0
dsachat.gm.gui.InternalGmChatFrame,180,222917,1,1,0.0,0.014492753623188406,0.0,0.0,1,0.0
dsachat.gm.gui.MultiHeroTreeModel,180,246163,93,28,0.7731958762886598,0.6625,0.6666666666666666,0.5310344827586206,9,0.2751677852348993
org.databene.jdbacl.JDBCConnectData,180,193196,3,3,0.7333333333333333,1.0,0.0,0.0,1,0.0
org.databene.jdbacl.DatabaseTestUtil,180,193974,2,2,0.3333333333333333,0.3333333333333333,0.0,0.0,1,0.0
net.sf.jniinchi.JniInchiException,180,16334,3,2,1.0,1.0,1.0,1.0,0,1.0
fr.unice.gfarce.interGraph.ModifTableStockage,180,364028,163,35,0.8695652173913043,0.8373983739837398,0.375,0.9418472063854048,22,0.005656108597285068
org.databene.jdbacl.swing.DatabaseTree,180,213609,1,1,0.0,1.0,1.0,1.0,1,1.0
org.databene.jdbacl.swing.EnvironmentSelector,180,218542,2,2,0.125,0.1,0.0,0.0,1,0.0
org.databene.jdbacl.model.jdbc.DBIndexInfo,180,199075,19,8,1.0,1.0,0.0,0.9516129032258065,4,0.25210084033613445
uk.me.jockmacmad.jstate.state.StringMatchesGuardCondition,180,197458,27,9,1.0,1.0,0.75,0.8888888888888888,2,0.7777777777777778
org.databene.jdbacl.SQLScriptException,180,200959,21,7,1.0,1.0,0.7,1.0,0,1.0
uk.me.jockmacmad.jstate.state.StateMachine,180,194739,2,1,0.06666666666666667,0.0,0.0,0.0,1,0.0
uk.me.jockmacmad.jstate.state.Transition,180,203479,70,16,0.6,0.3333333333333333,0.4,0.09375,7,0.0
uk.me.jockmacmad.jstate.state.StartState,180,194159,8,4,0.7142857142857143,1.0,0.3333333333333333,1.0,2,1.0
net.sourceforge.beanbin.reflect.Resolver,180,190796,5,2,0.3333333333333333,0.2,0.3333333333333333,0.1111111111111111,1,0.027777777777777776
uk.me.jockmacmad.jstate.state.Event,180,197178,28,9,0.6666666666666666,1.0,0.7142857142857143,1.0,3,1.0
com.allenstudio.ir.ui.calendar.MonthlyCalendarModel,180,194752,17,7,0.9230769230769231,0.7142857142857143,1.0,0.9583333333333334,2,0.896551724137931
net.sourceforge.beanbin.reflect.ReflectUtils,180,195865,14,9,0.7142857142857143,0.5,0.19230769230769232,0.5294117647058824,3,0.29411764705882354
net.sourceforge.beanbin.reflect.resolve.GetImplementationsFromDir,180,201898,38,9,1.0,1.0,0.3333333333333333,0.9090909090909091,4,0.5833333333333334
net.sourceforge.beanbin.reflect.MethodReflectionCriteria,180,201085,52,12,0.9016393442622951,0.8297872340425532,0.6666666666666666,0.9081632653061225,3,0.5408163265306123
org.jsecurity.crypto.hash.Md2Hash,180,199438,19,15,1.0,1.0,0.42857142857142855,1.0,2,0.6
module.MessageTimeoutException,180,12065,1,1,1.0,1.0,1.0,1.0,0,1.0
greencow.Main,180,11553,3,2,1.0,1.0,1.0,1.0,0,0.0
module.NetworkException,180,17348,2,2,1.0,1.0,1.0,1.0,0,1.0
com.soops.CEN4010.JMCA.JParser.Token,180,195502,12,7,1.0,1.0,0.8,1.0,0,0.0
net.sourceforge.nekomud.reflect.ReflectionServiceImpl,180,198819,11,5,0.7894736842105263,0.8888888888888888,1.0,0.5,2,0.4230769230769231
com.allenstudio.ir.ui.MainMenu,180,225944,2,1,0.0,0.0,1.0,0.0,1,0.0
com.allenstudio.ir.ui.StatusBar,180,226612,1,1,0.45454545454545453,0.6666666666666666,1.0,0.3333333333333333,1,0.0
com.allenstudio.ir.ui.NoteList,180,231460,2,2,0.04819277108433735,0.05128205128205128,0.0,0.011299435028248588,2,0.0
com.allenstudio.ir.ui.calendar.DateChooser,180,235753,3,2,0.24175824175824176,0.19230769230769232,0.0,0.2468354430379747,1,0.0
com.soops.CEN4010.JMCA.JParser.TokenMgrError,180,212838,21,17,1.0,1.0,0.6666666666666666,0.989010989010989,3,0.945054945054945
net.sourceforge.nekomud.nio.Connection,180,197542,13,5,0.29411764705882354,0.10526315789473684,0.07142857142857142,0.032520325203252036,3,0.015037593984962405
org.jsecurity.crypto.hash.AbstractHash,180,228941,60,26,1.0,1.0,0.6,1.0,8,0.5737704918032787
jahuwaldt.plot.AxisLimitData,180,12003,1,1,1.0,1.0,1.0,1.0,0,1.0
com.soops.CEN4010.JMCA.JParser.ParseException,180,217431,69,17,0.8695652173913043,0.8723404255319149,0.8333333333333334,0.9230769230769231,3,0.7692307692307693
oasis.names.tc.ciq.xsdschema.xal._2.XAL,180,205268,30,9,1.0,1.0,0.5238095238095238,1.0,0,0.8571428571428571
oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareTrailingTypeType,180,198069,26,10,1.0,1.0,0.7333333333333333,1.0,0,1.0
jahuwaldt.plot.Triangle3Symbol,180,50434,9,2,1.0,1.0,1.0,1.0,2,0.0
jahuwaldt.plot.TickMarkData,180,10847,1,1,1.0,1.0,1.0,1.0,0,1.0
oasis.names.tc.ciq.xsdschema.xal._2.Department,180,209705,68,22,1.0,1.0,0.5806451612903226,1.0,0,0.7878787878787878
jahuwaldt.plot.Triangle1Symbol,180,42847,11,3,1.0,1.0,1.0,1.0,2,0.11428571428571428
oasis.names.tc.ciq.xsdschema.xal._2.ThoroughfareNumberPrefix,180,201151,34,13,1.0,1.0,0.7777777777777778,1.0,0,1.0
oasis.names.tc.ciq.xsdschema.xal._2.PremiseNumber,180,202650,58,22,1.0,1.0,0.8518518518518519,1.0,0,1.0
jahuwaldt.plot.TabDSymbol,180,47565,11,3,1.0,1.0,1.0,1.0,2,0.05670103092783505
jahuwaldt.plot.ThinRect1Symbol,180,50261,9,2,1.0,1.0,1.0,1.0,2,0.0
jahuwaldt.plot.RTriangle2Symbol,180,44935,15,4,1.0,1.0,1.0,1.0,2,0.08441558441558442
oasis.names.tc.ciq.xsdschema.xal._2.PostalCode,180,229888,142,49,1.0,1.0,0.5428571428571428,1.0,0,0.6666666666666666
net.sf.jniinchi.INCHI_BOND_TYPE,180,194444,9,7,0.7272727272727273,1.0,0.42857142857142855,1.0,0,0.896551724137931
net.sf.jniinchi.INCHI_OPTION,180,196365,5,5,1.0,1.0,0.5714285714285714,0.9607843137254902,0,0.5098039215686274
net.sf.jniinchi.INCHI_STATUS,180,196803,15,12,0.75,1.0,0.6428571428571429,1.0,0,0.9230769230769231
jahuwaldt.plot.TabLSymbol,180,47849,9,2,1.0,1.0,1.0,1.0,2,0.0
net.sf.jniinchi.INCHI_KEY,180,202917,29,27,0.7692307692307693,1.0,0.5,1.0,0,0.9215686274509803
net.sf.jniinchi.JniInchiInput,180,200661,20,11,0.9375,1.0,1.0,1.0,5,0.3333333333333333
jahuwaldt.plot.RTriangle1Symbol,180,49309,7,2,1.0,1.0,1.0,1.0,1,0.05844155844155844
jahuwaldt.plot.TabRSymbol,180,55354,12,3,1.0,1.0,1.0,1.0,2,0.030927835051546393
net.sf.jniinchi.JniInchiAtom,180,219829,94,39,1.0,1.0,0.875,1.0,1,0.92
jahuwaldt.plot.Triangle2Symbol,180,46003,12,3,1.0,1.0,1.0,1.0,2,0.10483870967741936
jahuwaldt.plot.RTriangle4Symbol,180,59223,15,5,1.0,1.0,1.0,1.0,2,0.12987012987012986
jahuwaldt.plot.BoxULSymbol,180,52469,10,2,1.0,1.0,1.0,1.0,2,0.0
net.sf.jniinchi.JniInchiStereo0D,180,231737,236,54,1.0,1.0,0.8571428571428571,1.0,5,0.42391304347826086
jahuwaldt.plot.RTriangle3Symbol,180,49198,15,4,1.0,1.0,1.0,1.0,2,0.06493506493506493
jahuwaldt.plot.ThinRect2Symbol,180,51168,12,3,1.0,1.0,1.0,1.0,2,0.03864734299516908
module.BasicRules,180,224662,11,3,0.13793103448275862,0.05063291139240506,0.5,0.10416666666666667,1,0.0625
module.Loader,180,193344,3,2,0.3333333333333333,0.2,1.0,0.05,1,0.0
jahuwaldt.plot.BoxLRSymbol,180,50264,7,2,1.0,1.0,1.0,1.0,1,0.0330188679245283
jahuwaldt.plot.BoxLLSymbol,180,51869,12,3,1.0,1.0,1.0,1.0,2,0.04245283018867924
module.ModuleUnloadException,180,227569,12,6,0.6666666666666666,1.0,1.0,1.0,0,1.0
module.ModuleSubscriptionException,180,226124,7,4,0.8,1.0,1.0,1.0,0,1.0
module.ModuleInfo,180,237692,52,11,0.9,1.0,0.6666666666666666,1.0,5,0.7032967032967034
module.AbstractModule,180,224860,1,1,0.03,0.018867924528301886,0.0,0.0,0,0.0
jahuwaldt.plot.CircleSymbol,180,96852,14,3,1.0,1.0,1.0,1.0,1,0.009433962264150943
jahuwaldt.plot.XSymbol,180,79697,31,5,1.0,1.0,1.0,1.0,1,0.003472222222222222
module.Logger,180,227559,1,1,0.0,0.017241379310344827,1.0,0.0,1,0.0
module.IRCProxyModule,180,227419,3,2,0.0,0.03076923076923077,0.0,0.0,2,0.0
module.MessageFactory,180,265430,91,29,0.875,1.0,0.5440414507772021,0.9090909090909091,7,0.5
module.Message,180,275210,142,53,0.9459459459459459,0.972972972972973,0.6206896551724138,0.9900990099009901,3,0.8922413793103449
module.GameModule,180,224158,1,1,0.0,0.005988023952095809,0.0,0.0,1,0.0
module.Connection,180,218406,2,1,0.0967741935483871,0.09090909090909091,0.0,0.0,1,0.0
module.ModuleLoadException,180,221592,8,3,0.875,1.0,1.0,1.0,0,1.0
module.BasicMessageRules,180,230429,39,7,0.875,0.8,1.0,0.8518518518518519,1,0.7407407407407407
jahuwaldt.plot.PlotPanel,180,220965,2,1,0.0,0.25,0.0,0.0,1,0.0
jahuwaldt.plot.PolygonSymbol,180,217481,2,1,0.14285714285714285,0.2,1.0,0.0,1,0.0
org.petsoar.security.User,180,27425,26,10,1.0,1.0,1.0,1.0,0,1.0
jahuwaldt.plot.PlotXAxis,180,250176,121,19,0.7272727272727273,0.813953488372093,1.0,0.8595890410958904,6,0.15753424657534246
jahuwaldt.plot.SquareSymbol,180,233040,16,3,1.0,1.0,1.0,1.0,1,0.018867924528301886
jahuwaldt.plot.PlotWindow,180,220283,2,2,0.034482758620689655,0.25,1.0,0.0038461538461538464,2,0.0
jahuwaldt.plot.PlotRun,180,263494,149,42,0.9761904761904762,1.0,0.6,0.984375,17,0.7950819672131147
net.sf.xisemele.impl.MessageImpl,180,192509,5,2,1.0,1.0,0.0,1.0,2,0.0
net.sf.xisemele.impl.FormatterProviderImpl,180,196563,6,2,1.0,1.0,0.5,1.0,0,1.0
net.sf.xisemele.impl.XisemeleFactory,180,192180,2,2,1.0,1.0,0.5,1.0,0,1.0
net.sf.xisemele.impl.DateFormatter,180,200329,16,8,1.0,1.0,0.47619047619047616,1.0,4,1.0
net.sf.xisemele.impl.OperationsHelperImpl,180,202878,45,11,0.7272727272727273,0.5555555555555556,0.6875,0.35714285714285715,4,0.2857142857142857
net.sf.xisemele.impl.ValidationsImpl,180,204310,41,11,1.0,1.0,1.0,0.9333333333333333,4,0.4838709677419355
net.sf.xisemele.impl.ValueImpl,180,220210,158,43,0.975,0.9772727272727273,0.32727272727272727,1.0,23,0.75
net.sf.xisemele.impl.EditorImpl,180,207365,45,21,0.5454545454545454,1.0,0.0,0.75,21,0.0
jahuwaldt.plot.PlotRunList,180,269641,186,41,0.972972972972973,1.0,0.68,0.9833333333333333,18,0.6625
net.sf.xisemele.impl.OperationsImpl,180,228327,149,40,0.9428571428571428,0.7428571428571429,0.44,0.7647058823529411,19,0.6176470588235294
net.sf.xisemele.impl.ResultImpl,180,197924,3,1,0.125,0.1111111111111111,0.0,0.0,1,0.0
net.sf.xisemele.impl.NullValue,180,202668,35,17,0.8888888888888888,1.0,0.2909090909090909,1.0,0,0.0
net.sf.xisemele.impl.WriterImpl,180,203801,23,10,0.5652173913043478,1.0,0.0,0.75,10,0.0
net.sf.xisemele.impl.ReaderImpl,180,203327,29,8,1.0,1.0,0.041666666666666664,1.0,6,1.0
net.sf.xisemele.impl.AttributeImpl,180,205244,56,12,1.0,1.0,1.0,0.9285714285714286,2,0.6428571428571429
net.sf.xisemele.impl.ValueListImpl,180,221344,230,51,1.0,1.0,0.6666666666666666,1.0,22,1.0
org.asphodel.parser.ContentParserException,180,14222,4,2,1.0,1.0,1.0,1.0,0,1.0
net.sf.xisemele.impl.ElementImpl,180,218314,245,51,0.967741935483871,0.9545454545454546,0.578125,1.0,20,0.4444444444444444
org.asphodel.index.PlainTextStringContent,180,11587,6,3,1.0,1.0,1.0,1.0,0,1.0
org.asphodel.FtrConstants,180,9955,1,1,1.0,1.0,1.0,1.0,0,1.0
com.pmdesigns.jvc.tools.JVCGenerator,180,198711,26,11,0.2713178294573643,0.27380952380952384,1.0,0.2607449856733524,1,0.08595988538681948
org.asphodel.search.QueryCommand,180,26974,39,15,1.0,1.0,1.0,1.0,0,1.0
com.pmdesigns.jvc.tools.HtmlEncoder,180,196589,7,7,0.96,0.9047619047619048,0.6666666666666666,0.9572649572649573,1,0.7264957264957265
org.asphodel.search.FtrSearchResult,180,20229,20,7,1.0,1.0,1.0,1.0,0,1.0
com.pmdesigns.jvc.tools.TokenMgrError,180,204836,21,18,0.9459459459459459,0.96875,0.6666666666666666,0.978021978021978,3,0.9560439560439561
httpanalyzer.NotesDialog,180,222006,2,2,0.04878048780487805,0.3333333333333333,0.0,0.0,1,0.0
jahuwaldt.plot.ContourGenerator,180,334068,239,43,0.9274193548387096,0.8945147679324894,0.75,0.9646341463414634,11,0.1404109589041096
com.pmdesigns.jvc.tools.ParseException,180,214506,50,17,0.8970588235294118,0.8888888888888888,0.6666666666666666,0.9307692307692308,3,0.6076923076923076
httpanalyzer.MD5Dialog,180,228172,3,2,0.020202020202020204,0.1875,1.0,0.0,1,0.0
httpanalyzer.IntelSaveDialog,180,228312,5,5,0.0873015873015873,0.3,0.3333333333333333,0.15625,2,0.031746031746031744
lotus.core.phases.CleanupPhase,180,11155,2,1,1.0,1.0,1.0,1.0,0,1.0
lotus.core.phases.EndOfTurnPhase,180,12023,2,1,1.0,1.0,1.0,1.0,0,1.0
lotus.core.phases.PlayerChangePhase,180,11153,2,1,1.0,1.0,1.0,1.0,0,1.0
lotus.core.phases.CombatDamagePhase,180,10864,2,1,1.0,1.0,1.0,1.0,0,1.0
lotus.core.phases.CombatEndPhase,180,11607,2,1,1.0,1.0,1.0,1.0,0,1.0
net.sourceforge.schemaspy.view.HtmlOrphansPage,180,196203,5,2,0.09433962264150944,0.15,0.5,0.07317073170731707,0,0.07317073170731707
net.sourceforge.schemaspy.view.HtmlAnomaliesPage,180,201447,12,4,0.03365384615384615,0.07142857142857142,0.5,0.02127659574468085,2,0.0070921985815602835
net.sourceforge.schemaspy.view.DotNode,180,201088,6,5,0.14,0.06578947368421052,0.0,0.3448275862068966,3,0.0
net.sourceforge.schemaspy.view.HtmlTableDiagrammer,180,201337,2,1,0.09523809523809523,0.2222222222222222,0.5,0.16666666666666666,0,0.16666666666666666
net.sourceforge.schemaspy.view.WriteStats,180,203996,19,7,0.631578947368421,0.5,0.3333333333333333,0.2608695652173913,3,0.18518518518518517
ch.bfh.egov.nutzenportfolio.tos.Projektgruppe,180,27662,58,18,1.0,1.0,1.0,1.0,0,1.0
ch.bfh.egov.nutzenportfolio.tos.StrategischesZiel,180,31298,82,25,1.0,1.0,1.0,1.0,0,1.0
net.sourceforge.schemaspy.view.ImageWriter,180,196167,8,3,0.75,1.0,0.5,1.0,0,0.42857142857142855
net.sourceforge.schemaspy.view.DotConnector,180,216506,82,21,0.4507042253521127,0.32558139534883723,0.4166666666666667,0.24731182795698925,5,0.05714285714285714
net.sourceforge.schemaspy.view.HtmlTablePage,180,208752,9,4,0.034383954154727794,0.049689440993788817,0.16666666666666666,0.11604095563139932,3,0.003289473684210526
net.sourceforge.schemaspy.view.DefaultSqlFormatter,180,213627,27,9,0.5125,0.5128205128205128,0.14814814814814814,0.78515625,4,0.109375
net.sourceforge.schemaspy.view.XmlTableFormatter,180,204698,8,2,0.048,0.05263157894736842,0.5,0.007042253521126761,1,0.0
ch.bfh.egov.nutzenportfolio.tos.Projektattraktivitaet,180,39430,92,27,1.0,1.0,1.0,1.0,0,1.0
ch.bfh.egov.nutzenportfolio.tos.Kategorie,180,46140,96,29,1.0,1.0,1.0,1.0,0,1.0
ch.bfh.egov.nutzenportfolio.tos.NaOpNu,180,56483,151,44,1.0,1.0,1.0,1.0,0,1.0
net.sourceforge.schemaspy.view.StyleSheet,180,234178,79,28,0.9906542056074766,0.9827586206896551,0.3448275862068966,0.9252336448598131,2,0.7058823529411765
nu.staldal.lagoon.core.Transform,180,18547,1,1,1.0,1.0,1.0,1.0,0,1.0
nu.staldal.lagoon.core.AuthenticationException,180,13609,1,1,1.0,1.0,1.0,1.0,0,1.0
httpanalyzer.Password,180,308318,8,8,0.8416666666666667,0.8035714285714286,0.16666666666666666,0.9640179910044977,4,0.0
nu.staldal.lagoon.core.PartEntry,180,33185,7,3,1.0,1.0,1.0,1.0,0,1.0
nu.staldal.lagoon.core.Source,180,17131,1,1,1.0,1.0,1.0,1.0,0,1.0
nu.staldal.lagoon.core.Parse,180,17092,1,1,1.0,1.0,1.0,1.0,0,1.0
module.Kernel,180,518778,358,17,0.38666666666666666,0.38596491228070173,0.024390243902439025,0.35555555555555557,0,0.0
framework.persistence.jdbc.ViewBeanInfo,180,196538,2,1,0.9545454545454546,1.0,0.3333333333333333,1.0,0,0.28
net.sourceforge.shp2kml.KMLObject,180,20572,12,5,1.0,1.0,1.0,1.0,0,0.48
com.gbshape.dbe.struts.bean.NonSelectResultBean,180,16857,8,3,1.0,1.0,1.0,1.0,0,1.0
com.gbshape.dbe.struts.bean.FieldBean,180,19817,24,9,1.0,1.0,1.0,1.0,0,1.0
de.beiri22.stringincrementor.relativestring.StringLink,180,197582,26,12,0.7619047619047619,1.0,0.7333333333333333,1.0,1,0.6862745098039216
com.gbshape.dbe.struts.bean.ConstraintBean,180,23028,39,15,1.0,1.0,1.0,1.0,0,0.5
com.gbshape.dbe.struts.bean.SequenceStructureBean,180,25917,40,15,1.0,1.0,1.0,1.0,0,1.0
com.gbshape.dbe.struts.bean.DBDataBean,180,32149,80,30,1.0,1.0,1.0,1.0,0,1.0
org.asphodel.index.StreamContent,180,186070,0,0,0.0,0.0,0.0,1.0,0,1.0
ghm.follow.search.LineResult,180,204535,48,14,1.0,1.0,0.6428571428571429,0.9545454545454546,3,0.8805970149253731
org.asphodel.index.HtmlStringContent,180,190251,2,1,0.8,1.0,0.0,1.0,1,1.0
ghm.follow.search.SearchEngine,180,207839,34,16,1.0,1.0,0.6666666666666666,0.9481481481481482,3,0.4714285714285714
org.asphodel.index.InputStreamContent,180,191534,3,1,1.0,1.0,0.3333333333333333,1.0,0,1.0
net.sf.lavalamp.site.MissingBuildException,180,12523,3,2,1.0,1.0,1.0,1.0,0,1.0
ghm.follow.search.FindDialog,180,222207,1,1,0.0,0.02857142857142857,0.0,0.0,1,0.0
net.sf.lavalamp.site.LoginRequiredException,180,13806,2,2,1.0,1.0,1.0,1.0,0,1.0
lotus.core.phases.DrawPhase,180,189161,7,2,0.8,1.0,1.0,1.0,2,1.0
lotus.core.phases.UpkeepPhase,180,189717,7,2,0.6666666666666666,1.0,1.0,1.0,2,1.0
lotus.core.phases.Main1Phase,180,189842,7,2,0.6666666666666666,1.0,1.0,1.0,2,1.0
net.sf.lavalamp.site.LoginFailedException,180,14081,3,2,1.0,1.0,1.0,1.0,0,1.0
lotus.core.phases.DeclareBlockersPhase,180,191086,14,2,0.625,1.0,1.0,1.0,2,0.0
lotus.core.phases.Main2Phase,180,189933,7,2,0.6666666666666666,1.0,1.0,1.0,2,1.0
lotus.core.phases.UntapPhase,180,192254,10,2,0.5555555555555556,0.8,1.0,0.3333333333333333,1,0.0
lotus.core.phases.CombatBeginningPhase,180,193282,7,2,0.75,1.0,1.0,1.0,2,1.0
com.pmdesigns.jvc.tools.JVCParserTokenManager,180,377358,620,62,0.27045454545454545,0.29835651074589126,0.5,0.297196261682243,4,0.048672566371681415
ch.bfh.egov.nutzenportfolio.tos.Detailziel,180,208198,98,33,1.0,1.0,0.5918367346938775,1.0,0,1.0
com.mytdev.resources4j.impl.EmbeddedResourcesBundleLoader,180,195031,5,4,0.75,1.0,1.0,1.0,2,1.0
com.mytdev.resources4j.impl.ChildResources,180,193108,0,0,0.0,0.0,0.0,0.0,0,0.0
ch.bfh.egov.nutzenportfolio.tos.Nutzenkriterium,180,225943,171,54,1.0,1.0,0.9,1.0,0,1.0
com.mentorgen.tools.profile.instrument.clfilter.ExtensionsClassLoaderFilter,180,195744,11,4,1.0,1.0,0.75,1.0,0,1.0
com.mentorgen.tools.profile.instrument.clfilter.JettyClassLoaderFilter,180,194507,7,3,1.0,1.0,0.5,1.0,1,0.5
com.mytdev.resources4j.impl.FileResourcesBundleLoader,180,210281,75,24,0.7162162162162162,0.7027027027027027,0.7291666666666666,1.0,4,0.6666666666666666
de.beiri22.stringincrementor.helper.IndexedString,180,301311,20,7,0.9666666666666667,0.85,0.3333333333333333,0.8683127572016461,4,0.21641791044776118
nu.staldal.lagoon.core.Process,180,192120,0,0,0.0,0.0,1.0,1.0,0,1.0
com.mytdev.resources4j.impl.AbstractResources,180,224801,0,0,0.0,0.0,0.0,0.0,0,0.0
nu.staldal.lagoon.core.XMLStreamConsumer,180,197484,2,1,0.10526315789473684,0.2222222222222222,0.5,0.0,0,0.0
nu.staldal.lagoon.core.ByteStreamConsumer,180,198321,2,1,0.10526315789473684,0.2222222222222222,0.5,0.0,0,0.0
nu.staldal.lagoon.core.RemoteFileStorage,180,198643,4,2,0.17647058823529413,0.2857142857142857,0.0,0.125,1,0.0
bierse.controller.DrinkSellController,180,225092,6,3,0.3333333333333333,0.23076923076923078,1.0,0.0,1,0.0
bierse.controller.DefaultTableModelController,180,226831,23,4,0.7692307692307693,0.42857142857142855,1.0,0.45454545454545453,3,0.09090909090909091
com.mentorgen.tools.profile.instrument.Transformer,180,217956,105,12,0.9387755102040817,1.0,1.0,0.88,1,0.34
nu.staldal.lagoon.core.Producer,180,203025,28,14,0.4791666666666667,0.5384615384615384,0.21739130434782608,0.29411764705882354,5,0.16666666666666666
visu.handball.moves.actions.PrintActualSequenzAction,180,63083,9,2,1.0,1.0,1.0,1.0,1,0.3333333333333333
bierse.controller.DefaultMenuController,180,249881,12,4,0.7857142857142857,1.0,1.0,0.75,2,0.2
visu.handball.moves.actions.EditModusAction,180,68290,14,5,1.0,1.0,1.0,1.0,1,0.0
visu.handball.moves.actions.PlaceOffenderAction,180,95777,14,4,1.0,1.0,1.0,1.0,1,0.0
net.sourceforge.shp2kml.Converter,180,196623,7,5,0.3076923076923077,0.5555555555555556,0.5,0.1111111111111111,2,0.037037037037037035
visu.handball.moves.actions.PlaceDefenderAction,180,85067,24,6,1.0,1.0,1.0,1.0,2,0.0
nu.staldal.lagoon.core.Sitemap,180,246521,44,15,0.15028901734104047,0.09734513274336283,0.4375,0.06976744186046512,6,0.03260869565217391
net.sourceforge.shp2kml.Shp2KMLGUI,180,219943,1,1,0.0,0.06666666666666667,0.0,0.0,1,0.0
com.gbshape.dbe.struts.bean.DBEBean,180,198766,18,6,1.0,1.0,0.8888888888888888,1.0,0,1.0
com.gbshape.dbe.struts.bean.MessageBean,180,201015,17,8,1.0,1.0,0.7777777777777778,1.0,0,0.95
visu.handball.moves.actions.StopAnimationAction,180,103973,12,4,1.0,1.0,1.0,1.0,1,0.16666666666666666
com.gbshape.dbe.struts.bean.SelectResultBean,180,204026,34,9,1.0,1.0,0.9,1.0,0,1.0
com.gbshape.dbe.struts.bean.ColumnBean,180,228591,144,53,1.0,1.0,0.9821428571428571,1.0,0,0.7333333333333333
com.mentorgen.tools.profile.instrument.PerfMethodAdapter,180,286186,164,44,0.8928571428571429,0.8260869565217391,1.0,0.75,6,0.026022304832713755
